2023-09-27 20:28:06,459 p=21388 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details
2023-09-27 22:38:44,765 p=26059 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2023-09-27 22:38:44,826 p=26059 u=belov n=ansible | PLAY [prepare to install ELK] *************************************************************************************************************************************************************************************
2023-09-27 22:38:44,833 p=26059 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:38:47,685 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:38:47,727 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:38:47,900 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:38:48,015 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:38:48,042 p=26059 u=belov n=ansible | TASK [docker_installation : update apt cache once in an hour] *****************************************************************************************************************************************************
2023-09-27 22:38:50,631 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:38:50,966 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:38:51,147 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:38:51,249 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:38:51,252 p=26059 u=belov n=ansible | TASK [docker_installation : install apt-transport-https] **********************************************************************************************************************************************************
2023-09-27 22:38:52,747 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:38:53,027 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:38:53,030 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:38:53,036 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:38:53,049 p=26059 u=belov n=ansible | TASK [docker_installation : install ca-certificates] **************************************************************************************************************************************************************
2023-09-27 22:38:54,211 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:38:54,415 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:38:54,466 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:38:54,524 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:38:54,527 p=26059 u=belov n=ansible | TASK [docker_installation : install curl] *************************************************************************************************************************************************************************
2023-09-27 22:38:55,736 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:38:56,121 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:38:56,135 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:38:56,372 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:38:56,375 p=26059 u=belov n=ansible | TASK [docker_installation : install gnupg] ************************************************************************************************************************************************************************
2023-09-27 22:38:57,458 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:38:57,767 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:38:57,768 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:38:57,892 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:38:57,895 p=26059 u=belov n=ansible | TASK [docker_installation : install lsb-release] ******************************************************************************************************************************************************************
2023-09-27 22:38:59,019 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:38:59,343 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:38:59,422 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:38:59,440 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:38:59,443 p=26059 u=belov n=ansible | TASK [docker_installation : install software-properties-common] ***************************************************************************************************************************************************
2023-09-27 22:39:00,814 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:01,054 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:01,155 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:01,619 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:01,622 p=26059 u=belov n=ansible | TASK [docker_installation : add docker GPG key] *******************************************************************************************************************************************************************
2023-09-27 22:39:03,534 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:03,908 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:03,910 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:04,082 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:04,085 p=26059 u=belov n=ansible | TASK [docker_installation : add docker repository] ****************************************************************************************************************************************************************
2023-09-27 22:39:05,123 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:05,342 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:05,381 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:05,498 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:05,501 p=26059 u=belov n=ansible | TASK [docker_installation : update apt cache] *********************************************************************************************************************************************************************
2023-09-27 22:39:05,518 p=26059 u=belov n=ansible | skipping: [elastic_server]
2023-09-27 22:39:05,531 p=26059 u=belov n=ansible | skipping: [kibana_server]
2023-09-27 22:39:05,532 p=26059 u=belov n=ansible | skipping: [vm-1]
2023-09-27 22:39:05,544 p=26059 u=belov n=ansible | skipping: [vm-2]
2023-09-27 22:39:05,547 p=26059 u=belov n=ansible | TASK [docker_installation : install docker] ***********************************************************************************************************************************************************************
2023-09-27 22:39:06,696 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:06,985 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:07,065 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:07,087 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:07,091 p=26059 u=belov n=ansible | TASK [docker_installation : start docker] *************************************************************************************************************************************************************************
2023-09-27 22:39:08,069 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:08,202 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:08,224 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:08,233 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:08,289 p=26059 u=belov n=ansible | PLAY [elasticsearch installation] *********************************************************************************************************************************************************************************
2023-09-27 22:39:08,293 p=26059 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:39:09,541 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:09,549 p=26059 u=belov n=ansible | TASK [pull elasticsearch image] ***********************************************************************************************************************************************************************************
2023-09-27 22:39:10,503 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:10,506 p=26059 u=belov n=ansible | TASK [run elasticsearch] ******************************************************************************************************************************************************************************************
2023-09-27 22:39:11,549 p=26059 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:39:11,568 p=26059 u=belov n=ansible | PLAY [kibana installation] ****************************************************************************************************************************************************************************************
2023-09-27 22:39:11,579 p=26059 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:39:12,978 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:12,986 p=26059 u=belov n=ansible | TASK [pull kibana image] ******************************************************************************************************************************************************************************************
2023-09-27 22:39:14,075 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:14,078 p=26059 u=belov n=ansible | TASK [wait for elasticsearch is started] **************************************************************************************************************************************************************************
2023-09-27 22:39:14,927 p=26059 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:39:14,930 p=26059 u=belov n=ansible | TASK [run kibana] *************************************************************************************************************************************************************************************************
2023-09-27 22:39:16,711 p=26059 u=belov n=ansible | changed: [kibana_server]
2023-09-27 22:39:16,725 p=26059 u=belov n=ansible | PLAY [filebeat installation] **************************************************************************************************************************************************************************************
2023-09-27 22:39:16,729 p=26059 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:39:18,090 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:18,110 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:18,134 p=26059 u=belov n=ansible | TASK [copy filebeat.yml] ******************************************************************************************************************************************************************************************
2023-09-27 22:39:20,180 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:20,322 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:20,325 p=26059 u=belov n=ansible | TASK [pull filebeat image] ****************************************************************************************************************************************************************************************
2023-09-27 22:39:21,277 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:21,317 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:21,321 p=26059 u=belov n=ansible | TASK [wait for kibana is started] *********************************************************************************************************************************************************************************
2023-09-27 22:39:55,252 p=26059 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:39:55,496 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:55,499 p=26059 u=belov n=ansible | TASK [run filebeat] ***********************************************************************************************************************************************************************************************
2023-09-27 22:39:56,558 p=26059 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:39:56,824 p=26059 u=belov n=ansible | changed: [vm-1]
2023-09-27 22:39:56,852 p=26059 u=belov n=ansible | PLAY RECAP ********************************************************************************************************************************************************************************************************
2023-09-27 22:39:56,852 p=26059 u=belov n=ansible | elastic_server             : ok=15   changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:39:56,852 p=26059 u=belov n=ansible | kibana_server              : ok=16   changed=1    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:39:56,852 p=26059 u=belov n=ansible | vm-1                       : ok=17   changed=1    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:39:56,852 p=26059 u=belov n=ansible | vm-2                       : ok=17   changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:41:47,039 p=26699 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2023-09-27 22:41:47,105 p=26699 u=belov n=ansible | PLAY [prepare to install ELK] *************************************************************************************************************************************************************************************
2023-09-27 22:41:47,115 p=26699 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:41:49,807 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:41:50,221 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:41:50,263 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:41:50,514 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:41:50,542 p=26699 u=belov n=ansible | TASK [docker_installation : update apt cache once in an hour] *****************************************************************************************************************************************************
2023-09-27 22:41:52,748 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:41:53,167 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:41:53,295 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:41:53,419 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:41:53,422 p=26699 u=belov n=ansible | TASK [docker_installation : install apt-transport-https] **********************************************************************************************************************************************************
2023-09-27 22:41:54,658 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:41:54,993 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:41:54,993 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:41:55,085 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:41:55,089 p=26699 u=belov n=ansible | TASK [docker_installation : install ca-certificates] **************************************************************************************************************************************************************
2023-09-27 22:41:56,282 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:41:56,636 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:41:56,755 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:41:56,769 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:41:56,773 p=26699 u=belov n=ansible | TASK [docker_installation : install curl] *************************************************************************************************************************************************************************
2023-09-27 22:41:57,879 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:41:58,234 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:41:58,236 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:41:58,299 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:41:58,302 p=26699 u=belov n=ansible | TASK [docker_installation : install gnupg] ************************************************************************************************************************************************************************
2023-09-27 22:41:59,465 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:41:59,638 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:41:59,860 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:41:59,863 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:41:59,866 p=26699 u=belov n=ansible | TASK [docker_installation : install lsb-release] ******************************************************************************************************************************************************************
2023-09-27 22:42:01,418 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:01,719 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:01,878 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:01,901 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:01,905 p=26699 u=belov n=ansible | TASK [docker_installation : install software-properties-common] ***************************************************************************************************************************************************
2023-09-27 22:42:03,332 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:03,595 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:03,630 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:03,793 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:03,796 p=26699 u=belov n=ansible | TASK [docker_installation : add docker GPG key] *******************************************************************************************************************************************************************
2023-09-27 22:42:05,426 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:05,783 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:05,934 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:06,006 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:06,009 p=26699 u=belov n=ansible | TASK [docker_installation : add docker repository] ****************************************************************************************************************************************************************
2023-09-27 22:42:07,089 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:07,167 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:07,212 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:07,242 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:07,245 p=26699 u=belov n=ansible | TASK [docker_installation : update apt cache] *********************************************************************************************************************************************************************
2023-09-27 22:42:07,260 p=26699 u=belov n=ansible | skipping: [elastic_server]
2023-09-27 22:42:07,269 p=26699 u=belov n=ansible | skipping: [kibana_server]
2023-09-27 22:42:07,269 p=26699 u=belov n=ansible | skipping: [vm-1]
2023-09-27 22:42:07,279 p=26699 u=belov n=ansible | skipping: [vm-2]
2023-09-27 22:42:07,283 p=26699 u=belov n=ansible | TASK [docker_installation : install docker] ***********************************************************************************************************************************************************************
2023-09-27 22:42:08,534 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:08,856 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:08,944 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:09,027 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:09,031 p=26699 u=belov n=ansible | TASK [docker_installation : start docker] *************************************************************************************************************************************************************************
2023-09-27 22:42:09,976 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:10,055 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:10,117 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:10,254 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:10,321 p=26699 u=belov n=ansible | PLAY [elasticsearch installation] *********************************************************************************************************************************************************************************
2023-09-27 22:42:10,324 p=26699 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:42:11,471 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:11,479 p=26699 u=belov n=ansible | TASK [pull elasticsearch image] ***********************************************************************************************************************************************************************************
2023-09-27 22:42:12,482 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:12,486 p=26699 u=belov n=ansible | TASK [run elasticsearch] ******************************************************************************************************************************************************************************************
2023-09-27 22:42:13,385 p=26699 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:42:13,400 p=26699 u=belov n=ansible | PLAY [kibana installation] ****************************************************************************************************************************************************************************************
2023-09-27 22:42:13,404 p=26699 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:42:14,734 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:14,743 p=26699 u=belov n=ansible | TASK [pull kibana image] ******************************************************************************************************************************************************************************************
2023-09-27 22:42:15,747 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:15,750 p=26699 u=belov n=ansible | TASK [wait for elasticsearch is started] **************************************************************************************************************************************************************************
2023-09-27 22:42:16,717 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:16,725 p=26699 u=belov n=ansible | TASK [run kibana] *************************************************************************************************************************************************************************************************
2023-09-27 22:42:17,837 p=26699 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:42:17,854 p=26699 u=belov n=ansible | PLAY [filebeat installation] **************************************************************************************************************************************************************************************
2023-09-27 22:42:17,858 p=26699 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:42:19,290 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:19,331 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:19,351 p=26699 u=belov n=ansible | TASK [copy filebeat.yml] ******************************************************************************************************************************************************************************************
2023-09-27 22:42:20,863 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:20,924 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:20,927 p=26699 u=belov n=ansible | TASK [pull filebeat image] ****************************************************************************************************************************************************************************************
2023-09-27 22:42:21,956 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:21,992 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:21,996 p=26699 u=belov n=ansible | TASK [wait for kibana is started] *********************************************************************************************************************************************************************************
2023-09-27 22:42:22,847 p=26699 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:42:22,847 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:22,851 p=26699 u=belov n=ansible | TASK [run filebeat] ***********************************************************************************************************************************************************************************************
2023-09-27 22:42:23,919 p=26699 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:42:24,389 p=26699 u=belov n=ansible | changed: [vm-1]
2023-09-27 22:42:24,411 p=26699 u=belov n=ansible | PLAY RECAP ********************************************************************************************************************************************************************************************************
2023-09-27 22:42:24,415 p=26699 u=belov n=ansible | elastic_server             : ok=15   changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:42:24,415 p=26699 u=belov n=ansible | kibana_server              : ok=16   changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:42:24,415 p=26699 u=belov n=ansible | vm-1                       : ok=17   changed=1    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:42:24,415 p=26699 u=belov n=ansible | vm-2                       : ok=17   changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:45:54,666 p=27342 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2023-09-27 22:45:54,727 p=27342 u=belov n=ansible | PLAY [prepare to install ELK] *************************************************************************************************************************************************************************************
2023-09-27 22:45:54,735 p=27342 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:45:56,953 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:45:57,075 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:45:57,137 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:45:57,174 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:45:57,196 p=27342 u=belov n=ansible | TASK [docker_installation : update apt cache once in an hour] *****************************************************************************************************************************************************
2023-09-27 22:45:59,359 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:45:59,610 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:45:59,699 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:45:59,815 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:45:59,818 p=27342 u=belov n=ansible | TASK [docker_installation : install apt-transport-https] **********************************************************************************************************************************************************
2023-09-27 22:46:01,209 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:01,232 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:01,424 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:01,519 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:01,522 p=27342 u=belov n=ansible | TASK [docker_installation : install ca-certificates] **************************************************************************************************************************************************************
2023-09-27 22:46:02,715 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:03,064 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:03,081 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:03,354 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:03,357 p=27342 u=belov n=ansible | TASK [docker_installation : install curl] *************************************************************************************************************************************************************************
2023-09-27 22:46:04,827 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:05,127 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:05,140 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:05,197 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:05,200 p=27342 u=belov n=ansible | TASK [docker_installation : install gnupg] ************************************************************************************************************************************************************************
2023-09-27 22:46:06,352 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:06,659 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:06,775 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:06,819 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:06,822 p=27342 u=belov n=ansible | TASK [docker_installation : install lsb-release] ******************************************************************************************************************************************************************
2023-09-27 22:46:07,978 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:08,439 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:08,525 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:08,618 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:08,621 p=27342 u=belov n=ansible | TASK [docker_installation : install software-properties-common] ***************************************************************************************************************************************************
2023-09-27 22:46:09,958 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:10,001 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:10,169 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:10,183 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:10,194 p=27342 u=belov n=ansible | TASK [docker_installation : add docker GPG key] *******************************************************************************************************************************************************************
2023-09-27 22:46:12,022 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:12,341 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:12,393 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:12,393 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:12,396 p=27342 u=belov n=ansible | TASK [docker_installation : add docker repository] ****************************************************************************************************************************************************************
2023-09-27 22:46:13,287 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:13,344 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:13,421 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:13,450 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:13,454 p=27342 u=belov n=ansible | TASK [docker_installation : update apt cache] *********************************************************************************************************************************************************************
2023-09-27 22:46:13,475 p=27342 u=belov n=ansible | skipping: [elastic_server]
2023-09-27 22:46:13,482 p=27342 u=belov n=ansible | skipping: [kibana_server]
2023-09-27 22:46:13,483 p=27342 u=belov n=ansible | skipping: [vm-1]
2023-09-27 22:46:13,500 p=27342 u=belov n=ansible | skipping: [vm-2]
2023-09-27 22:46:13,503 p=27342 u=belov n=ansible | TASK [docker_installation : install docker] ***********************************************************************************************************************************************************************
2023-09-27 22:46:14,915 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:14,998 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:15,083 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:15,414 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:15,418 p=27342 u=belov n=ansible | TASK [docker_installation : start docker] *************************************************************************************************************************************************************************
2023-09-27 22:46:16,581 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:16,743 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:16,761 p=27342 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:46:16,767 p=27342 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:46:16,819 p=27342 u=belov n=ansible | PLAY [elasticsearch installation] *********************************************************************************************************************************************************************************
2023-09-27 22:46:16,822 p=27342 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:46:17,928 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:17,935 p=27342 u=belov n=ansible | TASK [pull elasticsearch image] ***********************************************************************************************************************************************************************************
2023-09-27 22:46:19,036 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:19,039 p=27342 u=belov n=ansible | TASK [run elasticsearch] ******************************************************************************************************************************************************************************************
2023-09-27 22:46:20,122 p=27342 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:46:20,134 p=27342 u=belov n=ansible | PLAY [kibana installation] ****************************************************************************************************************************************************************************************
2023-09-27 22:46:20,139 p=27342 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:46:21,712 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:21,720 p=27342 u=belov n=ansible | TASK [pull kibana image] ******************************************************************************************************************************************************************************************
2023-09-27 22:46:22,855 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:22,858 p=27342 u=belov n=ansible | TASK [wait for elasticsearch is started] **************************************************************************************************************************************************************************
2023-09-27 22:46:23,704 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:23,707 p=27342 u=belov n=ansible | TASK [run kibana] *************************************************************************************************************************************************************************************************
2023-09-27 22:46:24,816 p=27342 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:46:24,827 p=27342 u=belov n=ansible | PLAY [filebeat installation] **************************************************************************************************************************************************************************************
